Tamanho,Tempo,Algoritmo
478,0.0015891229995759204,Divisão e Conquista
487,0.013687579998077126,Força Bruta
487,0.002107325999531895,Divisão e Conquista
487,0.013639827000588411,Força Bruta
487,0.0024610699983895756,Divisão e Conquista
487,0.013674950998392887,Força Bruta
487,0.0025462860030529555,Divisão e Conquista
487,0.013725800999964122,Força Bruta
487,0.002208138997957576,Divisão e Conquista
487,0.0137471900015953,Força Bruta
487,0.0025444559978495818,Divisão e Conquista
487,0.013756513999396702,Força Bruta
487,0.00198938199901022,Divisão e Conquista
487,0.013739226000325289,Força Bruta
487,0.0019575309997890145,Divisão e Conquista
487,0.013595189000625396,Força Bruta
487,0.0016944399976637214,Divisão e Conquista
487,0.013656778999575181,Força Bruta
487,0.0035539450000214856,Divisão e Conquista
487,0.013866355002392083,Força Bruta
487,0.0018994109996128827,Divisão e Conquista
487,0.013518796000425937,Força Bruta
487,0.0018418349973217119,Divisão e Conquista
487,0.013853617001586827,Força Bruta
487,0.0018252679983561393,Divisão e Conquista
487,0.013671746997715672,Força Bruta
487,0.0019240220026404131,Divisão e Conquista
496,0.014382102999661583,Força Bruta
496,0.0030566269997507334,Divisão e Conquista
496,0.0142787219992897,Força Bruta
496,0.0018397010026092175,Divisão e Conquista
496,0.014394875001016771,Força Bruta
496,0.0017657370008237194,Divisão e Conquista
496,0.0162080039990542,Força Bruta
496,0.002657349999935832,Divisão e Conquista
496,0.014152536001347471,Força Bruta
496,0.002528766999603249,Divisão e Conquista
496,0.014105964997725096,Força Bruta
496,0.0020966009979019873,Divisão e Conquista
496,0.014200582998455502,Força Bruta
496,0.0020875899972452316,Divisão e Conquista
496,0.014942957001039758,Força Bruta
496,0.0017805560019041877,Divisão e Conquista
496,0.014426328998524696,Força Bruta
496,0.0018359239984420128,Divisão e Conquista
496,0.014592839001124958,Força Bruta
496,0.001804192997951759,Divisão e Conquista
496,0.015694061999965925,Força Bruta
496,0.001742304000799777,Divisão e Conquista
496,0.015318556001147954,Força Bruta
496,0.002482755000528414,Divisão e Conquista
496,0.02167119499790715,Força Bruta
496,0.0017941860023711342,Divisão e Conquista
505,0.016024617001676233,Força Bruta
505,0.001854558002378326,Divisão e Conquista
505,0.015799093998793978,Força Bruta
505,0.0018577430018922314,Divisão e Conquista
505,0.014943384998332476,Força Bruta
505,0.0018029070015472826,Divisão e Conquista
505,0.014774709998164326,Força Bruta
505,0.0017567299983056728,Divisão e Conquista
505,0.01489112699709949,Força Bruta
505,0.0018685690010897815,Divisão e Conquista
505,0.01571225299994694,Força Bruta
505,0.001938403001986444,Divisão e Conquista
505,0.01524305299972184,Força Bruta
505,0.0019030149996979162,Divisão e Conquista
505,0.0166182930006471,Força Bruta
505,0.0018838900032278616,Divisão e Conquista
505,0.01490275500327698,Força Bruta
505,0.0018418059989926405,Divisão e Conquista
505,0.015018897000118159,Força Bruta
505,0.0017647169988777023,Divisão e Conquista
505,0.015116911999939475,Força Bruta
505,0.001867980001406977,Divisão e Conquista
505,0.01555847399868071,Força Bruta
505,0.001880678999441443,Divisão e Conquista
505,0.015178802997979801,Força Bruta
505,0.0018537379983172286,Divisão e Conquista
514,0.015646406998712337,Força Bruta
514,0.00176822800131049,Divisão e Conquista
514,0.015683449997595744,Força Bruta
514,0.0018322789983358234,Divisão e Conquista
514,0.015192736998869805,Força Bruta
514,0.0019511620012053754,Divisão e Conquista
514,0.016097524003271246,Força Bruta
514,0.0019104870007140562,Divisão e Conquista
514,0.015346354000939755,Força Bruta
514,0.0018648519981070422,Divisão e Conquista
514,0.015563105000182986,Força Bruta
514,0.0018411210003250744,Divisão e Conquista
514,0.015414345001772745,Força Bruta
514,0.0018780760001391172,Divisão e Conquista
514,0.015280539002560545,Força Bruta
514,0.0018671619982342236,Divisão e Conquista
514,0.015472234001208562,Força Bruta
514,0.0018920019974757452,Divisão e Conquista
514,0.015505628998653265,Força Bruta
514,0.0018902939991676249,Divisão e Conquista
514,0.015303213000152027,Força Bruta
514,0.0018068480021611322,Divisão e Conquista
514,0.015427768001245568,Força Bruta
514,0.001906491001136601,Divisão e Conquista
514,0.015529144999163691,Força Bruta
514,0.0018606880003062543,Divisão e Conquista
523,0.01593653199961409,Força Bruta
523,0.001865883998107165,Divisão e Conquista
523,0.01640526399933151,Força Bruta
523,0.0020589309970091563,Divisão e Conquista
523,0.016052743001637282,Força Bruta
523,0.0018451910000294447,Divisão e Conquista
523,0.01611346600111574,Força Bruta
523,0.0018264630016346928,Divisão e Conquista
523,0.01576986099826172,Força Bruta
523,0.002069121001113672,Divisão e Conquista
523,0.016106208000564948,Força Bruta
523,0.0018670210010895971,Divisão e Conquista
523,0.016104202997667016,Força Bruta
523,0.0019754889981413726,Divisão e Conquista
523,0.015971132001141086,Força Bruta
523,0.0019003330016857944,Divisão e Conquista
523,0.015882405001320876,Força Bruta
523,0.002001885000936454,Divisão e Conquista
523,0.016079502998763928,Força Bruta
523,0.0018613180000102147,Divisão e Conquista
523,0.016016913003113586,Força Bruta
523,0.001909276001242688,Divisão e Conquista
523,0.01580026900046505,Força Bruta
523,0.0018975390012201387,Divisão e Conquista
523,0.0157797899992147,Força Bruta
523,0.001907175999804167,Divisão e Conquista
532,0.01633761700213654,Força Bruta
532,0.002064457999949809,Divisão e Conquista
532,0.01627321400155779,Força Bruta
532,0.00189597399730701,Divisão e Conquista
532,0.01641826099876198,Força Bruta
532,0.001947063999978127,Divisão e Conquista
532,0.01630095500149764,Força Bruta
532,0.0019188349979231134,Divisão e Conquista
532,0.016644985000311863,Força Bruta
532,0.0019972670015704352,Divisão e Conquista
532,0.016350040001270827,Força Bruta
532,0.0019790750011452474,Divisão e Conquista
532,0.01711955099744955,Força Bruta
532,0.0019136310002068058,Divisão e Conquista
532,0.01629629300077795,Força Bruta
532,0.001875455000117654,Divisão e Conquista
532,0.016800181001599412,Força Bruta
532,0.0020777559984708205,Divisão e Conquista
532,0.01646707699910621,Força Bruta
532,0.001967274998605717,Divisão e Conquista
532,0.01652585899864789,Força Bruta
532,0.0018683829985093325,Divisão e Conquista
532,0.01685984900177573,Força Bruta
532,0.002028470997174736,Divisão e Conquista
532,0.016485342999658315,Força Bruta
532,0.0020199149985273834,Divisão e Conquista
541,0.017191476003063144,Força Bruta
541,0.0019886100017174613,Divisão e Conquista
541,0.01709175900032278,Força Bruta
541,0.001988097999856109,Divisão e Conquista
541,0.0171315939987835,Força Bruta
541,0.0020382549992064014,Divisão e Conquista
541,0.017010384999593953,Força Bruta
541,0.0019566459995985497,Divisão e Conquista
541,0.017193783998664003,Força Bruta
541,0.0019166860001860186,Divisão e Conquista
541,0.01745850000224891,Força Bruta
541,0.002029844999924535,Divisão e Conquista
541,0.016841454002133105,Força Bruta
541,0.002031677999184467,Divisão e Conquista
541,0.017074440998840146,Força Bruta
541,0.002032124000834301,Divisão e Conquista
541,0.017107896001107292,Força Bruta
541,0.002108955999574391,Divisão e Conquista
541,0.01707280099799391,Força Bruta
541,0.001967201998922974,Divisão e Conquista
541,0.01811554500091006,Força Bruta
541,0.001927612000145018,Divisão e Conquista
541,0.017123402998549864,Força Bruta
541,0.002016356997046387,Divisão e Conquista
541,0.01711358700049459,Força Bruta
541,0.0020702069996332284,Divisão e Conquista
550,0.017914405001647538,Força Bruta
550,0.0020565889972203877,Divisão e Conquista
550,0.0174609559981036,Força Bruta
550,0.002012952001678059,Divisão e Conquista
550,0.01755046499965829,Força Bruta
550,0.0019977169977209996,Divisão e Conquista
550,0.017455805998906726,Força Bruta
550,0.002074981002806453,Divisão e Conquista
550,0.01813263899748563,Força Bruta
550,0.002109532997565111,Divisão e Conquista
550,0.01869005999833462,Força Bruta
550,0.0021649070004059467,Divisão e Conquista
550,0.01750397499927203,Força Bruta
550,0.002038119997450849,Divisão e Conquista
550,0.017489895999460714,Força Bruta
550,0.002049447000899818,Divisão e Conquista
550,0.01756035699872882,Força Bruta
550,0.002095085998007562,Divisão e Conquista
550,0.017473330000939313,Força Bruta
550,0.0019347999987076037,Divisão e Conquista
550,0.017468117002863437,Força Bruta
550,0.002074030999210663,Divisão e Conquista
550,0.017720698000630364,Força Bruta
550,0.0020216670018271543,Divisão e Conquista
550,0.017967804000363685,Força Bruta
550,0.0020325709992903285,Divisão e Conquista
559,0.018310774998099077,Força Bruta
559,0.002112727001076564,Divisão e Conquista
559,0.018746867001027567,Força Bruta
559,0.002144271002180176,Divisão e Conquista
559,0.0182201889983844,Força Bruta
559,0.0020790800008398946,Divisão e Conquista
559,0.018311066000023857,Força Bruta
559,0.001999495001655305,Divisão e Conquista
559,0.0186311690013099,Força Bruta
559,0.0020905590026814025,Divisão e Conquista
559,0.018622731000505155,Força Bruta
559,0.002128282001649495,Divisão e Conquista
559,0.01834211799723562,Força Bruta
559,0.002075790998787852,Divisão e Conquista
559,0.018648998000571737,Força Bruta
559,0.00200344800032326,Divisão e Conquista
559,0.018559857999207452,Força Bruta
559,0.0020927689984091558,Divisão e Conquista
559,0.018544173002737807,Força Bruta
559,0.002026526999543421,Divisão e Conquista
559,0.018015399000432808,Força Bruta
559,0.002042092997726286,Divisão e Conquista
559,0.01802962900183047,Força Bruta
559,0.0020056629982718732,Divisão e Conquista
559,0.01816609199886443,Força Bruta
559,0.0020782449973921757,Divisão e Conquista
568,0.01869217499915976,Força Bruta
568,0.0021770349994767457,Divisão e Conquista
568,0.01877191300081904,Força Bruta
568,0.002115751001838362,Divisão e Conquista
568,0.018682262998481747,Força Bruta
568,0.002050236998911714,Divisão e Conquista
568,0.01873778799927095,Força Bruta
568,0.0021679009987565223,Divisão e Conquista
568,0.01863309699911042,Força Bruta
568,0.0020760099978360813,Divisão e Conquista
568,0.018781793001835467,Força Bruta
568,0.0020488119989749976,Divisão e Conquista
568,0.018859971001802478,Força Bruta
568,0.0019784229989454616,Divisão e Conquista
568,0.01860104799925466,Força Bruta
568,0.002113959002599586,Divisão e Conquista
568,0.019519432997185504,Força Bruta
568,0.00213632900340599,Divisão e Conquista
568,0.019190752998838434,Força Bruta
568,0.0021061510014988016,Divisão e Conquista
568,0.019241227997554233,Força Bruta
568,0.0022897609997016843,Divisão e Conquista
568,0.0189400300005218,Força Bruta
568,0.00213039300069795,Divisão e Conquista
568,0.018792148999636993,Força Bruta
568,0.0020590200001606718,Divisão e Conquista
577,0.01925044100062223,Força Bruta
577,0.0020205149994581006,Divisão e Conquista
577,0.019433167999522993,Força Bruta
577,0.0022423640002671164,Divisão e Conquista
577,0.019141054999636253,Força Bruta
577,0.002101373000186868,Divisão e Conquista
577,0.0192614900006447,Força Bruta
577,0.0020209650028846227,Divisão e Conquista
577,0.01944736200312036,Força Bruta
577,0.00204555899836123,Divisão e Conquista
577,0.0197037520010781,Força Bruta
577,0.0021669770030712243,Divisão e Conquista
577,0.01947059200028889,Força Bruta
577,0.0020693670012406074,Divisão e Conquista
577,0.01922909299901221,Força Bruta
577,0.0021594319987343624,Divisão e Conquista
577,0.01923666600123397,Força Bruta
577,0.0021736160015279893,Divisão e Conquista
577,0.019239220000599744,Força Bruta
577,0.0022374760010279715,Divisão e Conquista
577,0.019124337999528507,Força Bruta
577,0.002090016998408828,Divisão e Conquista
577,0.019220049001887674,Força Bruta
577,0.0020256690004316624,Divisão e Conquista
577,0.019394642000406748,Força Bruta
577,0.00202420300047379,Divisão e Conquista
586,0.020242786002199864,Força Bruta
586,0.002126962997863302,Divisão e Conquista
586,0.02009447299860767,Força Bruta
586,0.0021797090012114495,Divisão e Conquista
586,0.020013486999232555,Força Bruta
586,0.0021413469985418487,Divisão e Conquista
586,0.01993200099968817,Força Bruta
586,0.002096266001899494,Divisão e Conquista
586,0.019885591998900054,Força Bruta
586,0.0021240839996607974,Divisão e Conquista
586,0.020189831000607228,Força Bruta
586,0.0021537880020332523,Divisão e Conquista
586,0.020153931000095326,Força Bruta
586,0.00208799499887391,Divisão e Conquista
586,0.020562615998642286,Força Bruta
586,0.0022211150026123505,Divisão e Conquista
586,0.02019808200202533,Força Bruta
586,0.0022380979971785564,Divisão e Conquista
586,0.019890613002644386,Força Bruta
586,0.002174549998017028,Divisão e Conquista
586,0.019924500997149153,Força Bruta
586,0.002172795000660699,Divisão e Conquista
586,0.019907010999304475,Força Bruta
586,0.002182021999033168,Divisão e Conquista
586,0.020007404000352835,Força Bruta
586,0.0021499570029845927,Divisão e Conquista
595,0.020547594998788554,Força Bruta
595,0.00213668599826633,Divisão e Conquista
595,0.02057925500048441,Força Bruta
595,0.0020757310012413654,Divisão e Conquista
595,0.020536994998110458,Força Bruta
595,0.0021240120004222263,Divisão e Conquista
595,0.020694080001703696,Força Bruta
595,0.00218152700108476,Divisão e Conquista
595,0.02071722300024703,Força Bruta
595,0.0022637840011157095,Divisão e Conquista
595,0.020695068000350147,Força Bruta
595,0.002193085998442257,Divisão e Conquista
595,0.020588395997037878,Força Bruta
595,0.0021438190015032887,Divisão e Conquista
595,0.020592613000189885,Força Bruta
595,0.0021506650009541772,Divisão e Conquista
595,0.020739121002407046,Força Bruta
595,0.002136233997589443,Divisão e Conquista
595,0.020611521998944227,Força Bruta
595,0.0021437239993247204,Divisão e Conquista
595,0.020615437999367714,Força Bruta
595,0.002155786998628173,Divisão e Conquista
595,0.020603282002412016,Força Bruta
595,0.0022775489997002296,Divisão e Conquista
595,0.02049177899971255,Força Bruta
595,0.0021361389990488533,Divisão e Conquista
604,0.021234805000858614,Força Bruta
604,0.00308219899670803,Divisão e Conquista
604,0.021504607997485436,Força Bruta
604,0.0022125809991848655,Divisão e Conquista
604,0.021367457000451395,Força Bruta
604,0.002149643998563988,Divisão e Conquista
604,0.021461555999849224,Força Bruta
604,0.0021606390000670217,Divisão e Conquista
604,0.021447085000545485,Força Bruta
604,0.0022255080002651084,Divisão e Conquista
604,0.021196718000283,Força Bruta
604,0.002268836000439478,Divisão e Conquista
604,0.021482504002051428,Força Bruta
604,0.002174231001845328,Divisão e Conquista
604,0.02125022800100851,Força Bruta
604,0.0021862350004084874,Divisão e Conquista
604,0.021230653997918125,Força Bruta
604,0.002223846000561025,Divisão e Conquista
604,0.021285595998051576,Força Bruta
604,0.0021536530002777,Divisão e Conquista
604,0.02126247200067155,Força Bruta
604,0.0023179819982033223,Divisão e Conquista
604,0.021397033000539523,Força Bruta
604,0.002266028997837566,Divisão e Conquista
604,0.02192890800142777,Força Bruta
604,0.002320731000509113,Divisão e Conquista
613,0.021951259001070866,Força Bruta
613,0.0022040389994799625,Divisão e Conquista
613,0.02211220100070932,Força Bruta
613,0.002164675999665633,Divisão e Conquista
613,0.02204666199759231,Força Bruta
613,0.0022754090023227036,Divisão e Conquista
613,0.02194111700009671,Força Bruta
613,0.002230444999440806,Divisão e Conquista
613,0.02189342199926614,Força Bruta
613,0.002271591998578515,Divisão e Conquista
613,0.021984873001201777,Força Bruta
613,0.0022880280012032017,Divisão e Conquista
613,0.022053458000300452,Força Bruta
613,0.0023716630021226592,Divisão e Conquista
613,0.022121758996945573,Força Bruta
613,0.0022147890013002325,Divisão e Conquista
613,0.022014137997757643,Força Bruta
613,0.0022404840019589756,Divisão e Conquista
613,0.021896130998356966,Força Bruta
613,0.002186907997383969,Divisão e Conquista
613,0.022568641001271317,Força Bruta
613,0.0022943760013731662,Divisão e Conquista
613,0.022033703000488458,Força Bruta
613,0.0022919389994058292,Divisão e Conquista
613,0.0218750390013156,Força Bruta
613,0.0022354939974320587,Divisão e Conquista
622,0.022744219000742305,Força Bruta
622,0.0021565719980571885,Divisão e Conquista
622,0.022531853999680607,Força Bruta
622,0.0023291729994525667,Divisão e Conquista
622,0.022533412000484532,Força Bruta
622,0.002190447001339635,Divisão e Conquista
622,0.022506383000290953,Força Bruta
622,0.0021671389986295253,Divisão e Conquista
622,0.022535509000590537,Força Bruta
622,0.0022463200002675876,Divisão e Conquista
622,0.02256018299885909,Força Bruta
622,0.0022016300026734825,Divisão e Conquista
622,0.022522688002936775,Força Bruta
622,0.0021849270015081856,Divisão e Conquista
622,0.022493828997539822,Força Bruta
622,0.0022567739979422186,Divisão e Conquista
622,0.02248551300363033,Força Bruta
622,0.0023149869994085748,Divisão e Conquista
622,0.022544649000337813,Força Bruta
622,0.002247749998787185,Divisão e Conquista
622,0.022511220999149373,Força Bruta
622,0.0023907280010462273,Divisão e Conquista
622,0.022676772001432255,Força Bruta
622,0.0022924570002942346,Divisão e Conquista
622,0.022448398001870373,Força Bruta
622,0.0022788489986851346,Divisão e Conquista
631,0.02321642599781626,Força Bruta
631,0.0022356010013027117,Divisão e Conquista
631,0.02316521099783131,Força Bruta
631,0.0023492059990530834,Divisão e Conquista
631,0.023192920998553745,Força Bruta
631,0.002384646999416873,Divisão e Conquista
631,0.02357871599815553,Força Bruta
631,0.002159666000807192,Divisão e Conquista
631,0.02316020099897287,Força Bruta
631,0.0023061469983076677,Divisão e Conquista
631,0.023327844999585068,Força Bruta
631,0.0021958729994366877,Divisão e Conquista
631,0.02313985200089519,Força Bruta
631,0.0022745010028302204,Divisão e Conquista
631,0.02328745300110313,Força Bruta
631,0.0023194189998321235,Divisão e Conquista
631,0.023139485998399323,Força Bruta
631,0.00238040399926831,Divisão e Conquista
631,0.02324361399951158,Força Bruta
631,0.00225694199980353,Divisão e Conquista
631,0.023248797999258386,Força Bruta
631,0.0023034929981804453,Divisão e Conquista
631,0.023783096999977715,Força Bruta
631,0.0022766620022593997,Divisão e Conquista
631,0.024284333998366492,Força Bruta
631,0.0023673109972150996,Divisão e Conquista
640,0.024059514002146898,Força Bruta
640,0.002327825000975281,Divisão e Conquista
640,0.023948665999341756,Força Bruta
640,0.0022743490007997025,Divisão e Conquista
640,0.024290352997923037,Força Bruta
640,0.002469242001097882,Divisão e Conquista
640,0.023740016997180646,Força Bruta
640,0.0023623480010428466,Divisão e Conquista
640,0.024017870000534458,Força Bruta
640,0.0023982829989108723,Divisão e Conquista
640,0.02384722100032377,Força Bruta
640,0.0022487669994006865,Divisão e Conquista
640,0.02380142599940882,Força Bruta
640,0.002338012000109302,Divisão e Conquista
640,0.023770317999151303,Força Bruta
640,0.0023249860023497604,Divisão e Conquista
640,0.02384114199958276,Força Bruta
640,0.0024184159992728382,Divisão e Conquista
640,0.02390493399798288,Força Bruta
640,0.002337751997401938,Divisão e Conquista
640,0.024559834997489816,Força Bruta
640,0.002428031002636999,Divisão e Conquista
640,0.02386327700151014,Força Bruta
640,0.002319999002793338,Divisão e Conquista
640,0.02383878500040737,Força Bruta
640,0.0023432569978467654,Divisão e Conquista
649,0.024743886999203824,Força Bruta
649,0.0023191809996205848,Divisão e Conquista
649,0.024615247999463463,Força Bruta
649,0.0023552619968540967,Divisão e Conquista
649,0.02432860100088874,Força Bruta
649,0.0023041679996822495,Divisão e Conquista
649,0.024771841999609023,Força Bruta
649,0.0023223630014399532,Divisão e Conquista
649,0.0245902489987202,Força Bruta
649,0.0022665239994239528,Divisão e Conquista
649,0.02452238199839485,Força Bruta
649,0.0022366339981090277,Divisão e Conquista
649,0.0246837869999581,Força Bruta
649,0.0022593620014959015,Divisão e Conquista
649,0.024612820998299867,Força Bruta
649,0.0023752499982947484,Divisão e Conquista
649,0.024464599999191705,Força Bruta
649,0.0023190360006992705,Divisão e Conquista
649,0.0245639079985267,Força Bruta
649,0.0023909449992061127,Divisão e Conquista
649,0.024559539000620134,Força Bruta
649,0.00224656899808906,Divisão e Conquista
649,0.024540906997572165,Força Bruta
649,0.0024052789995039348,Divisão e Conquista
649,0.02455138799996348,Força Bruta
649,0.0022557069969479926,Divisão e Conquista
658,0.025798749000387033,Força Bruta
658,0.002343641001061769,Divisão e Conquista
658,0.025257889999920735,Força Bruta
658,0.002502463998098392,Divisão e Conquista
658,0.025466654002229916,Força Bruta
658,0.0023253319996001665,Divisão e Conquista
658,0.02531221800018102,Força Bruta
658,0.0023578559994348325,Divisão e Conquista
658,0.025273043997003697,Força Bruta
658,0.002458118000504328,Divisão e Conquista
658,0.025253677002183395,Força Bruta
658,0.0023575070008519106,Divisão e Conquista
658,0.025280534999183146,Força Bruta
658,0.002447828999720514,Divisão e Conquista
658,0.025207912000041688,Força Bruta
658,0.002480348997778492,Divisão e Conquista
658,0.025217528997018235,Força Bruta
658,0.0024584329985373188,Divisão e Conquista
658,0.025267204000556376,Força Bruta
658,0.0023978870012797415,Divisão e Conquista
658,0.025964264998037834,Força Bruta
658,0.0025455629984207917,Divisão e Conquista
658,0.0257205130001239,Força Bruta
658,0.002229825000540586,Divisão e Conquista
658,0.02528380999865476,Força Bruta
658,0.0024415910011157393,Divisão e Conquista
667,0.025926361999154324,Força Bruta
667,0.0025719130026118364,Divisão e Conquista
667,0.025971505001507467,Força Bruta
667,0.0024180660002457444,Divisão e Conquista
667,0.026052072000311455,Força Bruta
667,0.002359635000175331,Divisão e Conquista
667,0.0258355619989743,Força Bruta
667,0.00257116100328858,Divisão e Conquista
667,0.025892303998261923,Força Bruta
667,0.002417365998553578,Divisão e Conquista
667,0.026140369998756796,Força Bruta
667,0.002294355999765685,Divisão e Conquista
667,0.026044791000458645,Força Bruta
667,0.00237351399846375,Divisão e Conquista
667,0.026857920998736518,Força Bruta
667,0.002541964997362811,Divisão e Conquista
667,0.026010486002633115,Força Bruta
667,0.002391193000221392,Divisão e Conquista
667,0.025883341000735527,Força Bruta
667,0.002321340001799399,Divisão e Conquista
667,0.02611301400247612,Força Bruta
667,0.002408849999483209,Divisão e Conquista
667,0.026064926001708955,Força Bruta
667,0.0024615340007585473,Divisão e Conquista
667,0.026012867001554696,Força Bruta
667,0.0025202130018442404,Divisão e Conquista
676,0.026593793998472393,Força Bruta
676,0.0024194700017687865,Divisão e Conquista
676,0.026627285998984007,Força Bruta
676,0.0023634200006199535,Divisão e Conquista
676,0.02659255300022778,Força Bruta
676,0.002367937999224523,Divisão e Conquista
676,0.026611387998855207,Força Bruta
676,0.0024035479982558172,Divisão e Conquista
676,0.02667984400250134,Força Bruta
676,0.002399971999693662,Divisão e Conquista
676,0.026645426001778105,Força Bruta
676,0.0023933580014272593,Divisão e Conquista
676,0.02660177600046154,Força Bruta
676,0.002397940999799175,Divisão e Conquista
676,0.026616459999786457,Força Bruta
676,0.002364857999054948,Divisão e Conquista
676,0.02659022399893729,Força Bruta
676,0.00248045799889951,Divisão e Conquista
676,0.02668369399907533,Força Bruta
676,0.002376328000536887,Divisão e Conquista
676,0.026661495001462754,Força Bruta
676,0.002414943002804648,Divisão e Conquista
676,0.027078441002231557,Força Bruta
676,0.0024676259999978356,Divisão e Conquista
676,0.026638569997885497,Força Bruta
676,0.002448197003104724,Divisão e Conquista
685,0.02732466500310693,Força Bruta
685,0.0024134849991241936,Divisão e Conquista
685,0.02724765700259013,Força Bruta
685,0.0024442840003757738,Divisão e Conquista
685,0.027446256997791352,Força Bruta
685,0.002469590999680804,Divisão e Conquista
685,0.027404405998822767,Força Bruta
685,0.002575206002802588,Divisão e Conquista
685,0.02721964399825083,Força Bruta
685,0.0023360369996225927,Divisão e Conquista
685,0.027717687000404112,Força Bruta
685,0.002626229997986229,Divisão e Conquista
685,0.02752208700258052,Força Bruta
685,0.0024670160019013565,Divisão e Conquista
685,0.02769893500226317,Força Bruta
685,0.002427039999020053,Divisão e Conquista
685,0.027382457999920007,Força Bruta
685,0.0023012389974610414,Divisão e Conquista
685,0.02760751700043329,Força Bruta
685,0.002401633002591552,Divisão e Conquista
685,0.027320650999172358,Força Bruta
685,0.002357642999413656,Divisão e Conquista
685,0.027248583999607945,Força Bruta
685,0.002475089000654407,Divisão e Conquista
685,0.02729605100103072,Força Bruta
685,0.0025049169998965226,Divisão e Conquista
694,0.027916323000681587,Força Bruta
694,0.002552558999013854,Divisão e Conquista
694,0.02818007699897862,Força Bruta
694,0.0025272940001741517,Divisão e Conquista
694,0.028074747999198735,Força Bruta
694,0.0026178609987255186,Divisão e Conquista
694,0.02803831300116144,Força Bruta
694,0.002371023001614958,Divisão e Conquista
694,0.02792800899987924,Força Bruta
694,0.0024924210010794923,Divisão e Conquista
694,0.028182087000459433,Força Bruta
694,0.0024138340013450943,Divisão e Conquista
694,0.027932087999943178,Força Bruta
694,0.0024324009973497596,Divisão e Conquista
694,0.028157896998891374,Força Bruta
694,0.0023086350010999013,Divisão e Conquista
694,0.02806973200131324,Força Bruta
694,0.002578337000159081,Divisão e Conquista
694,0.028193039001052966,Força Bruta
694,0.002562550998845836,Divisão e Conquista
694,0.027960700997937238,Força Bruta
694,0.002510505997634027,Divisão e Conquista
694,0.0280573740019463,Força Bruta
694,0.0025355039979331195,Divisão e Conquista
694,0.028273683001316385,Força Bruta
694,0.0024532450006518047,Divisão e Conquista
703,0.02909617899786099,Força Bruta
703,0.0024756710008659866,Divisão e Conquista
703,0.028932392997376155,Força Bruta
703,0.0025520360031805467,Divisão e Conquista
703,0.028860331000032602,Força Bruta
703,0.0024831129994709045,Divisão e Conquista
703,0.028675591998762684,Força Bruta
703,0.0025556799992045853,Divisão e Conquista
703,0.028987566998694092,Força Bruta
703,0.0024981339993246365,Divisão e Conquista
703,0.028903251000883756,Força Bruta
703,0.0025578080021659844,Divisão e Conquista
703,0.028758510001352988,Força Bruta
703,0.002696126000955701,Divisão e Conquista
703,0.030877307999617187,Força Bruta
703,0.0026458909997018054,Divisão e Conquista
703,0.029177251999499276,Força Bruta
703,0.002577192000899231,Divisão e Conquista
703,0.028872582002804847,Força Bruta
703,0.002476220000971807,Divisão e Conquista
703,0.028754648999893107,Força Bruta
703,0.0025169260006805416,Divisão e Conquista
703,0.02869817700047861,Força Bruta
703,0.002568347998021636,Divisão e Conquista
703,0.028871464997791918,Força Bruta
703,0.0025937309983419254,Divisão e Conquista
712,0.029623612001159927,Força Bruta
712,0.002527134998672409,Divisão e Conquista
712,0.029627928997797426,Força Bruta
712,0.0026028430002043024,Divisão e Conquista
712,0.029630334000103176,Força Bruta
712,0.00251686800038442,Divisão e Conquista
712,0.029452784998284187,Força Bruta
712,0.0025553209998179227,Divisão e Conquista
712,0.02946102599889855,Força Bruta
712,0.0025195269990945235,Divisão e Conquista
712,0.02948847099833074,Força Bruta
712,0.00256857000204036,Divisão e Conquista
712,0.029569256003014743,Força Bruta
712,0.002580335996754002,Divisão e Conquista
712,0.029974020999361528,Força Bruta
712,0.00253491300099995,Divisão e Conquista
712,0.02968465199955972,Força Bruta
712,0.0023896120001154486,Divisão e Conquista
712,0.02949319500112324,Força Bruta
712,0.002432795001368504,Divisão e Conquista
712,0.029615742001624312,Força Bruta
712,0.00251928199941176,Divisão e Conquista
712,0.029859755999495974,Força Bruta
712,0.002481184998032404,Divisão e Conquista
712,0.029971824002132053,Força Bruta
712,0.0026040189986815676,Divisão e Conquista
721,0.030305217998829903,Força Bruta
721,0.0026228940005239565,Divisão e Conquista
721,0.03030735900028958,Força Bruta
721,0.0026935800015053246,Divisão e Conquista
721,0.030342082998686237,Força Bruta
721,0.0025355879988637753,Divisão e Conquista
721,0.03036468199934461,Força Bruta
721,0.0025736360003065784,Divisão e Conquista
721,0.030387520000658697,Força Bruta
721,0.0025954529992304742,Divisão e Conquista
721,0.0302925870018953,Força Bruta
721,0.002530260000639828,Divisão e Conquista
721,0.030248369999753777,Força Bruta
721,0.0025379010003234725,Divisão e Conquista
721,0.030434711999987485,Força Bruta
721,0.0024995099993248004,Divisão e Conquista
721,0.030307648001326015,Força Bruta
721,0.002509441001166124,Divisão e Conquista
721,0.03037343800315284,Força Bruta
721,0.002627099001983879,Divisão e Conquista
721,0.030233371999202063,Força Bruta
721,0.0026349440013291314,Divisão e Conquista
721,0.030311221998999827,Força Bruta
721,0.0025613569996494334,Divisão e Conquista
721,0.03024727899901336,Força Bruta
721,0.0025806239973462652,Divisão e Conquista
730,0.031061028999829432,Força Bruta
730,0.0026924390003841836,Divisão e Conquista
730,0.030971801999839954,Força Bruta
